
	A7_25_M Isolierter offener Aortenklappenersatz ohne herzunterstützende Systeme ohne weitere OP am Herzen (Alter >19), Mortalität // Remplacement isolé de valve aortique à cœur ouvert sans systèmes d'assistance cardiaque sans autre OP du cœur (âge >19), mortalité // Sostituzione isolata della valvola aortica a cuore aperto senza sistemi di assistenza cardiaca senza altre OP al cuore (età >19), mortalità
	BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021

	Jahr	AltEGrp	Sex	DeathCH	CasesCH	pCH	
	2008	5	1	0	2	0	
	2008	6	1	0	6	0	
	2008	6	2	0	1	0	
	2008	7	1	0	4	0	
	2008	7	2	0	1	0	
	2008	8	1	0	7	0	
	2008	8	2	0	2	0	
	2008	9	1	0	14	0	
	2008	9	2	0	1	0	
	2008	10	1	0	16	0	
	2008	10	2	0	6	0	
	2008	11	1	0	21	0	
	2008	11	2	0	2	0	
	2008	12	1	1	26	0.03846154	
	2008	12	2	0	11	0	
	2008	13	1	1	47	0.0212766	
	2008	13	2	1	15	0.06666667	
	2008	14	1	0	49	0	
	2008	14	2	0	24	0	
	2008	15	1	2	51	0.03921569	
	2008	15	2	1	42	0.02380952	
	2008	16	1	2	54	0.03703704	
	2008	16	2	2	47	0.04255319	
	2008	17	1	2	30	0.06666667	
	2008	17	2	3	48	0.0625	
	2008	18	1	0	9	0	
	2008	18	2	1	15	0.06666667	
	2008	19	2	0	1	0	
	2009	5	1	0	1	0	
	2009	6	1	0	6	0	
	2009	6	2	0	3	0	
	2009	7	1	0	6	0	
	2009	7	2	0	2	0	
	2009	8	1	0	5	0	
	2009	8	2	0	1	0	
	2009	9	1	1	11	0.09090909	
	2009	9	2	0	5	0	
	2009	10	1	0	12	0	
	2009	10	2	0	2	0	
	2009	11	1	0	21	0	
	2009	11	2	0	4	0	
	2009	12	1	0	25	0	
	2009	12	2	0	11	0	
	2009	13	1	0	67	0	
	2009	13	2	0	21	0	
	2009	14	1	0	50	0	
	2009	14	2	0	25	0	
	2009	15	1	1	67	0.01492537	
	2009	15	2	1	47	0.0212766	
	2009	16	1	2	91	0.02197802	
	2009	16	2	3	72	0.04166667	
	2009	17	1	3	45	0.06666667	
	2009	17	2	3	55	0.05454545	
	2009	18	1	2	11	0.1818182	
	2009	18	2	0	20	0	
	2009	19	1	1	1	1	
	2009	19	2	1	2	0.5	
	2009	20	2	0	1	0	
	2010	5	2	0	1	0	
	2010	6	1	0	2	0	
	2010	6	2	0	5	0	
	2010	7	1	0	3	0	
	2010	7	2	0	2	0	
	2010	8	1	0	2	0	
	2010	8	2	0	2	0	
	2010	9	1	0	7	0	
	2010	9	2	0	3	0	
	2010	10	1	0	14	0	
	2010	10	2	0	3	0	
	2010	11	1	0	19	0	
	2010	11	2	0	6	0	
	2010	12	1	0	30	0	
	2010	12	2	0	10	0	
	2010	13	1	0	58	0	
	2010	13	2	0	18	0	
	2010	14	1	0	70	0	
	2010	14	2	0	37	0	
	2010	15	1	1	73	0.01369863	
	2010	15	2	0	45	0	
	2010	16	1	5	87	0.05747126	
	2010	16	2	0	72	0	
	2010	17	1	2	50	0.04	
	2010	17	2	3	83	0.03614458	
	2010	18	1	1	23	0.04347826	
	2010	18	2	1	43	0.02325581	
	2010	19	1	0	2	0	
	2010	19	2	0	5	0	
	2011	5	1	0	7	0	
	2011	5	2	0	4	0	
	2011	6	1	0	8	0	
	2011	6	2	0	5	0	
	2011	7	1	1	7	0.1428571	
	2011	7	2	0	4	0	
	2011	8	1	0	12	0	
	2011	8	2	0	3	0	
	2011	9	1	0	21	0	
	2011	9	2	0	3	0	
	2011	10	1	0	27	0	
	2011	10	2	0	5	0	
	2011	11	1	0	43	0	
	2011	11	2	0	7	0	
	2011	12	1	0	44	0	
	2011	12	2	0	12	0	
	2011	13	1	1	79	0.01265823	
	2011	13	2	0	29	0	
	2011	14	1	0	90	0	
	2011	14	2	0	46	0	
	2011	15	1	1	78	0.01282051	
	2011	15	2	1	48	0.02083333	
	2011	16	1	5	91	0.05494505	
	2011	16	2	3	62	0.0483871	
	2011	17	1	2	55	0.03636364	
	2011	17	2	0	68	0	
	2011	18	1	2	14	0.1428571	
	2011	18	2	2	16	0.125	
	2012	5	1	0	6	0	
	2012	6	1	0	8	0	
	2012	7	1	0	1	0	
	2012	8	1	0	13	0	
	2012	8	2	0	2	0	
	2012	9	1	0	14	0	
	2012	9	2	0	3	0	
	2012	10	1	0	34	0	
	2012	10	2	0	7	0	
	2012	11	1	0	45	0	
	2012	11	2	0	9	0	
	2012	12	1	0	55	0	
	2012	12	2	0	17	0	
	2012	13	1	0	66	0	
	2012	13	2	0	21	0	
	2012	14	1	3	89	0.03370787	
	2012	14	2	0	44	0	
	2012	15	1	0	98	0	
	2012	15	2	3	70	0.04285714	
	2012	16	1	2	76	0.02631579	
	2012	16	2	3	76	0.03947368	
	2012	17	1	3	48	0.0625	
	2012	17	2	2	56	0.03571429	
	2012	18	1	0	14	0	
	2012	18	2	0	11	0	
	2012	19	1	1	1	1	
	2012	19	2	0	1	0	
	2013	5	1	0	2	0	
	2013	5	2	0	2	0	
	2013	6	1	0	2	0	
	2013	6	2	0	1	0	
	2013	7	1	0	6	0	
	2013	7	2	0	1	0	
